 m  n   k   GeometricMeanMethod MaxCoefficient_f  MinCoefficient_f    MaxCoefficient_g  MinCoefficieng_g    with/without_theta  alpha   theta
   10 	     9 	     9 	 Geometric Mean Matlab Method 	 1.607695e+00 	 2.943299e-01 	 2.450987e+00 	 8.545706e-02 	 without thetas 	     1 	     1
   10 	     9 	     9 	 Geometric Mean Matlab Method 	 2.448545e+00 	 7.698486e-01 	 6.233251e+00 	 4.129254e-01 	 With Thetas 	 2.033807e+00 	 1.100923e+00
   10 	     9 	     1 	 Geometric Mean Matlab Method 	 1.429124e+01 	 1.146899e-04 	 1.608171e+01 	 1.392205e-04 	 without thetas 	     1 	     1
   10 	     9 	     1 	 Geometric Mean Matlab Method 	 1.535349e+01 	 3.081987e-04 	 1.535349e+01 	 3.081987e-04 	 With Thetas 	 9.317807e-01 	 1.103902e+00
   10 	     9 	     2 	 Geometric Mean Matlab Method 	 1.209047e+01 	 2.183135e-04 	 1.400839e+01 	 2.425434e-04 	 without thetas 	     1 	     1
   10 	     9 	     2 	 Geometric Mean Matlab Method 	 1.289775e+01 	 5.710203e-04 	 1.338622e+01 	 5.506466e-04 	 With Thetas 	 9.555855e-01 	 1.100923e+00
   10 	     9 	     3 	 Geometric Mean Matlab Method 	 1.000367e+01 	 4.386798e-04 	 1.199299e+01 	 4.412527e-04 	 without thetas 	     1 	     1
   10 	     9 	     3 	 Geometric Mean Matlab Method 	 1.144451e+01 	 1.147410e-03 	 1.159270e+01 	 1.013348e-03 	 With Thetas 	 9.666233e-01 	 1.100923e+00
   10 	     9 	     4 	 Geometric Mean Matlab Method 	 8.046806e+00 	 9.409808e-04 	 1.004904e+01 	 8.450969e-04 	 without thetas 	     1 	     1
   10 	     9 	     4 	 Geometric Mean Matlab Method 	 9.530094e+00 	 2.461227e-03 	 1.068717e+01 	 2.135299e-03 	 With Thetas 	 1.063502e+00 	 1.100923e+00
   10 	     9 	     5 	 Geometric Mean Matlab Method 	 6.237198e+00 	 2.188104e-03 	 8.192183e+00 	 1.722351e-03 	 without thetas 	     1 	     1
   10 	     9 	     5 	 Geometric Mean Matlab Method 	 8.027499e+00 	 5.723201e-03 	 8.955412e+00 	 4.473233e-03 	 With Thetas 	 1.093166e+00 	 1.100923e+00
   10 	     9 	     6 	 Geometric Mean Matlab Method 	 4.868107e+00 	 5.639893e-03 	 6.440368e+00 	 3.791323e-03 	 without thetas 	     1 	     1
   10 	     9 	     6 	 Geometric Mean Matlab Method 	 6.346653e+00 	 1.475169e-02 	 8.281327e+00 	 1.136678e-02 	 With Thetas 	 1.261923e+00 	 1.100923e+00
   10 	     9 	     7 	 Geometric Mean Matlab Method 	 3.633639e+00 	 1.667584e-02 	 4.814000e+00 	 9.210210e-03 	 without thetas 	     1 	     1
   10 	     9 	     7 	 Geometric Mean Matlab Method 	 4.994177e+00 	 4.361730e-02 	 8.800584e+00 	 3.623851e-02 	 With Thetas 	 1.656102e+00 	 1.100923e+00
   10 	     9 	     8 	 Geometric Mean Matlab Method 	 2.612788e+00 	 5.995428e-02 	 3.533317e+00 	 2.552890e-02 	 without thetas 	     1 	     1
   10 	     9 	     8 	 Geometric Mean Matlab Method 	 3.465925e+00 	 1.568163e-01 	 8.568747e+00 	 1.238139e-01 	 With Thetas 	 2.041378e+00 	 1.100923e+00
   10 	     9 	     9 	 Geometric Mean Matlab Method 	 1.607695e+00 	 2.943299e-01 	 2.450987e+00 	 8.545706e-02 	 without thetas 	     1 	     1
   10 	     9 	     9 	 Geometric Mean Matlab Method 	 2.448545e+00 	 7.698486e-01 	 6.233251e+00 	 4.129254e-01 	 With Thetas 	 2.033807e+00 	 1.100923e+00
    6 	     5 	     1 	 Geometric Mean Matlab Method 	 4.929122e+00 	 1.980449e-02 	 5.330046e+00 	 1.959574e-02 	 without thetas 	     1 	     1
    6 	     5 	     1 	 Geometric Mean Matlab Method 	 4.497457e+00 	 1.980449e-02 	 4.675992e+00 	 1.855552e-02 	 With Thetas 	 9.469162e-01 	 9.848413e-01
    6 	     5 	     2 	 Geometric Mean Matlab Method 	 3.898463e+00 	 3.915863e-02 	 4.512076e+00 	 3.317700e-02 	 without thetas 	     1 	     1
    6 	     5 	     2 	 Geometric Mean Matlab Method 	 3.557058e+00 	 3.915863e-02 	 4.101479e+00 	 3.255142e-02 	 With Thetas 	 9.811441e-01 	 9.848413e-01
    6 	     5 	     3 	 Geometric Mean Matlab Method 	 2.870487e+00 	 8.649896e-02 	 3.656476e+00 	 6.049312e-02 	 without thetas 	     1 	     1
    6 	     5 	     3 	 Geometric Mean Matlab Method 	 2.619106e+00 	 8.649896e-02 	 3.949821e+00 	 7.053252e-02 	 With Thetas 	 1.165960e+00 	 9.848413e-01
    6 	     5 	     4 	 Geometric Mean Matlab Method 	 1.862671e+00 	 2.245181e-01 	 2.766677e+00 	 1.220592e-01 	 without thetas 	     1 	     1
    6 	     5 	     4 	 Geometric Mean Matlab Method 	 1.768918e+00 	 2.245181e-01 	 3.617917e+00 	 1.722818e-01 	 With Thetas 	 1.411461e+00 	 9.848413e-01
    6 	     5 	     5 	 Geometric Mean Matlab Method 	 1.149555e+00 	 7.588747e-01 	 1.850656e+00 	 2.857628e-01 	 without thetas 	     1 	     1
    6 	     5 	     5 	 Geometric Mean Matlab Method 	 1.098066e+00 	 7.588747e-01 	 2.339757e+00 	 3.899595e-01 	 With Thetas 	 1.364627e+00 	 9.848413e-01
    6 	     5 	     1 	 Geometric Mean Matlab Method 	 4.929122e+00 	 1.980449e-02 	 5.330046e+00 	 1.959574e-02 	 without thetas 	     1 	     1
    6 	     5 	     1 	 Geometric Mean Matlab Method 	 4.497457e+00 	 1.980449e-02 	 4.675992e+00 	 1.855552e-02 	 With Thetas 	 9.469162e-01 	 9.848413e-01
    6 	     5 	     2 	 Geometric Mean Matlab Method 	 3.898463e+00 	 3.915863e-02 	 4.512076e+00 	 3.317700e-02 	 without thetas 	     1 	     1
    6 	     5 	     2 	 Geometric Mean Matlab Method 	 3.557058e+00 	 3.915863e-02 	 4.101479e+00 	 3.255142e-02 	 With Thetas 	 9.811441e-01 	 9.848413e-01
    6 	     5 	     3 	 Geometric Mean Matlab Method 	 2.870487e+00 	 8.649896e-02 	 3.656476e+00 	 6.049312e-02 	 without thetas 	     1 	     1
    6 	     5 	     3 	 Geometric Mean Matlab Method 	 2.619106e+00 	 8.649896e-02 	 3.949821e+00 	 7.053252e-02 	 With Thetas 	 1.165960e+00 	 9.848413e-01
    6 	     5 	     4 	 Geometric Mean Matlab Method 	 1.862671e+00 	 2.245181e-01 	 2.766677e+00 	 1.220592e-01 	 without thetas 	     1 	     1
    6 	     5 	     4 	 Geometric Mean Matlab Method 	 1.768918e+00 	 2.245181e-01 	 3.617917e+00 	 1.722818e-01 	 With Thetas 	 1.411461e+00 	 9.848413e-01
    6 	     5 	     5 	 Geometric Mean Matlab Method 	 1.149555e+00 	 7.588747e-01 	 1.850656e+00 	 2.857628e-01 	 without thetas 	     1 	     1
    6 	     5 	     5 	 Geometric Mean Matlab Method 	 1.098066e+00 	 7.588747e-01 	 2.339757e+00 	 3.899595e-01 	 With Thetas 	 1.364627e+00 	 9.848413e-01
